SMILES,Unit,Qualifier,Unit_Source
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)N(C)C)C3=CC=CC=C3,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)N(C)C)C3=CC=CC=C3,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)C)C3=CC=CC=C3,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)C)C3=CC=CC=C3,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)C)C3=CC=NC=C3,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)C)C3=CC=NC=C3,ambiguous,<,ambiguous
CC1=CC(=CC(=N1)C)C2=C(N(C3=C2C=C(C=C3)S(=O)(=O)C)C/C(=C/CN)/F)C,ambiguous,>,ambiguous
CC1=CC(=CC(=N1)C)C2=C(N(C3=C2C=C(C=C3)S(=O)(=O)C)C/C(=C/CN)/F)C,ambiguous,<,ambiguous
CC1=CC(=CC(=N1)C)C2=C(N(C3=C2C=C(C=C3)C(=O)N(C)C)C/C(=C/CN)/F)C,ambiguous,>,ambiguous
CC1=CC(=CC(=N1)C)C2=C(N(C3=C2C=C(C=C3)C(=O)N(C)C)C/C(=C/CN)/F)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)C(=O)NC(C)(C)C)C3=CC=NC=C3,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)C(=O)NC(C)(C)C)C3=CC=NC=C3,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)C)C3=CC4=C(C=C3)OCO4,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)C)C3=CC4=C(C=C3)OCO4,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)C)C3=CC=C(C=C3)F,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)C)C3=CC=C(C=C3)F,ambiguous,<,ambiguous
CC1=NC=CC(=C1)C2=C(N(C3=C2C=C(C=C3)S(=O)(=O)C)C/C(=C/CN)/F)C,ambiguous,>,ambiguous
CC1=NC=CC(=C1)C2=C(N(C3=C2C=C(C=C3)S(=O)(=O)C)C/C(=C/CN)/F)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)N)C3=CC=C(C=C3)F,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)N)C3=CC=C(C=C3)F,ambiguous,<,ambiguous
CN(C)S(=O)(=O)C1=CN=CC(=C1)C2=C(N(C3=CC=CC=C32)C/C(=C/CN)/F)Cl,ambiguous,>,ambiguous
CN(C)S(=O)(=O)C1=CN=CC(=C1)C2=C(N(C3=CC=CC=C32)C/C(=C/CN)/F)Cl,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)C)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)C)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)C)C3=CC(=NC=C3)OC,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)C)C3=CC(=NC=C3)OC,ambiguous,<,ambiguous
CN(C)S(=O)(=O)C1=CC=CC(=C1)C2=C(N(C3=C2N=CC=C3)C/C(=C/CN)/F)Cl,ambiguous,>,ambiguous
CN(C)S(=O)(=O)C1=CC=CC(=C1)C2=C(N(C3=C2N=CC=C3)C/C(=C/CN)/F)Cl,ambiguous,<,ambiguous
CN(C)S(=O)(=O)C1=CC=CC(=C1)C2=C(N(C3=C2C=C(C=C3)S(=O)(=O)C)C/C(=C/CN)/F)Cl,ambiguous,>,ambiguous
CN(C)S(=O)(=O)C1=CC=CC(=C1)C2=C(N(C3=C2C=C(C=C3)S(=O)(=O)C)C/C(=C/CN)/F)Cl,ambiguous,<,ambiguous
CC1=CC(=CC(=N1)C)C2=C(N(C3=C2C=C(C=C3)[N+](=O)[O-])C/C(=C/CN)/F)C,ambiguous,>,ambiguous
CC1=CC(=CC(=N1)C)C2=C(N(C3=C2C=C(C=C3)[N+](=O)[O-])C/C(=C/CN)/F)C,ambiguous,<,ambiguous
CC1=CC(=CC(=N1)C)C2=C(N(C3=C2C=C(C=C3)NS(=O)(=O)C)C/C(=C/CN)/F)C,ambiguous,>,ambiguous
CC1=CC(=CC(=N1)C)C2=C(N(C3=C2C=C(C=C3)NS(=O)(=O)C)C/C(=C/CN)/F)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)COC)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)COC)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)NS(=O)(=O)C)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)NS(=O)(=O)C)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)N(C)C)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)N(C)C)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)C(C)C)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)C(C)C)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=NC2=C(C=C1)N(C(=C2C3=CC(=CC=C3)S(=O)(=O)N(C)C)C)C/C(=C/CN)/F,ambiguous,>,ambiguous
CC1=NC2=C(C=C1)N(C(=C2C3=CC(=CC=C3)S(=O)(=O)N(C)C)C)C/C(=C/CN)/F,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=C(C=N2)F)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=C(C=N2)F)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)F)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)F)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C(F)(F)F)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C(F)(F)F)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C(C)(F)F)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C(C)(F)F)C3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=NC2=C(C=C1)N(C(=C2C3=CC(=CC=C3)S(=O)(=O)C)C)C/C(=C/CN)/F,ambiguous,>,ambiguous
CC1=NC2=C(C=C1)N(C(=C2C3=CC(=CC=C3)S(=O)(=O)C)C)C/C(=C/CN)/F,ambiguous,<,ambiguous
CCS(=O)(=O)C1=CC=CC(=C1)C2=C(N(C3=C2N=C(C=C3)C)C/C(=C/CN)/F)C(C)C,ambiguous,>,ambiguous
CCS(=O)(=O)C1=CC=CC(=C1)C2=C(N(C3=C2N=C(C=C3)C)C/C(=C/CN)/F)C(C)C,ambiguous,<,ambiguous
CCS(=O)(=O)C1=CC=CC(=C1)C2=C(N(C3=C2N=C(C=C3)C)C/C(=C/CN)/F)C,ambiguous,>,ambiguous
CCS(=O)(=O)C1=CC=CC(=C1)C2=C(N(C3=C2N=C(C=C3)C)C/C(=C/CN)/F)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)CF)C3=CC(=CC=C3)S(=O)(=O)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)CF)C3=CC(=CC=C3)S(=O)(=O)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C(C)(C)O)C3=CC(=CC=C3)S(=O)(=O)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C(C)(C)O)C3=CC(=CC=C3)S(=O)(=O)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C(C)(C)O)C3=CC(=CC=C3)S(=O)(=O)C(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C(C)(C)O)C3=CC(=CC=C3)S(=O)(=O)C(C)C,ambiguous,<,ambiguous
C(CN)C#N,ambiguous,>,ambiguous
C(CN)C#N,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)C(=O)O)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)C(=O)O)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)C(=O)OC)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)C(=O)OC)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)C(=O)N(C)C)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)C(=O)N(C)C)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)C(=O)N)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)C(=O)N)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CN(C)C(=O)C1=C(C2=CC=CC=C2N1C/C(=C/CN)/F)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CN(C)C(=O)C1=C(C2=CC=CC=C2N1C/C(=C/CN)/F)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)N(C)C)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)N(C)C)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)N(C)C)CC3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=C2)S(=O)(=O)N(C)C)CC3=CC(=CC=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=CC=C(C=C3)S(=O)(=O)N(C)C)C)C/C(=C/CN)/F,ambiguous,>,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=CC=C(C=C3)S(=O)(=O)N(C)C)C)C/C(=C/CN)/F,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CC=C(C=C3)S(=O)(=O)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CC=C(C=C3)S(=O)(=O)C,ambiguous,<,ambiguous
CC1=CC2=C(C(=C(N2C/C(=C/CN)/F)C)CC3=CC=C(C=C3)S(=O)(=O)N(C)C)N=C1,ambiguous,>,ambiguous
CC1=CC2=C(C(=C(N2C/C(=C/CN)/F)C)CC3=CC=C(C=C3)S(=O)(=O)N(C)C)N=C1,ambiguous,<,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=CC=C(C=C3)S(=O)(=O)C)C)C/C(=C/CN)/F,ambiguous,>,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=CC=C(C=C3)S(=O)(=O)C)C)C/C(=C/CN)/F,ambiguous,<,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=CN=C(C=C3)S(=O)(=O)C)C)C/C(=C/CN)/F,ambiguous,>,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=CN=C(C=C3)S(=O)(=O)C)C)C/C(=C/CN)/F,ambiguous,<,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=NC=C(C=C3)S(=O)(=O)C)C)C/C(=C/CN)/F,ambiguous,>,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=NC=C(C=C3)S(=O)(=O)C)C)C/C(=C/CN)/F,ambiguous,<,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=NC=C(C=C3)S(=O)(=O)N(C)C)C)C/C(=C/CN)/F,ambiguous,>,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=NC=C(C=C3)S(=O)(=O)N(C)C)C)C/C(=C/CN)/F,ambiguous,<,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=CN=C(C=C3)S(=O)(=O)N(C)C)C)C/C(=C/CN)/F,ambiguous,>,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=CN=C(C=C3)S(=O)(=O)N(C)C)C)C/C(=C/CN)/F,ambiguous,<,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=CC(=CC=C3)S(=O)(=O)C)C)C/C(=C/CN)/F,ambiguous,>,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=CC(=CC=C3)S(=O)(=O)C)C)C/C(=C/CN)/F,ambiguous,<,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=CC(=CC=C3)S(=O)(=O)N(C)C)C)C/C(=C/CN)/F,ambiguous,>,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CC3=CC(=CC=C3)S(=O)(=O)N(C)C)C)C/C(=C/CN)/F,ambiguous,<,ambiguous
CC1=CC2=C(C(=C(N2C/C(=C/CN)/F)C)CC3=CC=C(C=C3)S(=O)(=O)N(C)C)NC1=O,ambiguous,>,ambiguous
CC1=CC2=C(C(=C(N2C/C(=C/CN)/F)C)CC3=CC=C(C=C3)S(=O)(=O)N(C)C)NC1=O,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=C(C=C(C=C3)S(=O)(=O)C)Cl,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=C(C=C(C=C3)S(=O)(=O)C)Cl,ambiguous,<,ambiguous
C/C=C(/CN1C(=C(C2=CC=CC=C21)OC3=CC=C(C=C3)S(=O)(=O)N(C)C)C)\F,ambiguous,>,ambiguous
C/C=C(/CN1C(=C(C2=CC=CC=C21)OC3=CC=C(C=C3)S(=O)(=O)N(C)C)C)\F,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)F)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)F)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)F)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)F)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=C(C=N2)F)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=C(C=N2)F)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC(C)(C1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CC=C(C=C3)S(=O)(=O)C)O,ambiguous,>,ambiguous
CC(C)(C1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CC=C(C=C3)S(=O)(=O)C)O,ambiguous,<,ambiguous
CC1=C(C2=CC=CC=C2N1C/C(=C/CN)/F)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=CC=CC=C2N1C/C(=C/CN)/F)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C3CC3)CC4=CN=C(C=C4)S(=O)(=O)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C3CC3)CC4=CN=C(C=C4)S(=O)(=O)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C(C)(C)O)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C(C)(C)O)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC(C1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CC=C(C=C3)S(=O)(=O)N(C)C)O,ambiguous,>,ambiguous
CC(C1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CC=C(C=C3)S(=O)(=O)N(C)C)O,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C(C)(F)F)CC3=CN=C(C=C3)S(=O)(=O)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C(C)(F)F)CC3=CN=C(C=C3)S(=O)(=O)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C(F)(F)F)CC3=CN=C(C=C3)S(=O)(=O)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC(=N2)C(F)(F)F)CC3=CN=C(C=C3)S(=O)(=O)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CN=C2)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CN=C2)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC(C)C1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CC=C(C=C3)S(=O)(=O)C,ambiguous,>,ambiguous
CC(C)C1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CC=C(C=C3)S(=O)(=O)C,ambiguous,<,ambiguous
CC1=C(C=CC(=C1)S(=O)(=O)C)CC2=C(N(C3=C2N=CC=C3)C/C(=C/CN)/F)C,ambiguous,>,ambiguous
CC1=C(C=CC(=C1)S(=O)(=O)C)CC2=C(N(C3=C2N=CC=C3)C/C(=C/CN)/F)C,ambiguous,<,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CC(=C(C=C3)S(=O)(=O)C)Cl,ambiguous,>,ambiguous
CC1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CC(=C(C=C3)S(=O)(=O)C)Cl,ambiguous,<,ambiguous
CC1=CC2=C(C=N1)C(=C(N2C/C(=C/CN)/F)C)CC3=CC=C(C=C3)S(=O)(=O)C,ambiguous,>,ambiguous
CC1=CC2=C(C=N1)C(=C(N2C/C(=C/CN)/F)C)CC3=CC=C(C=C3)S(=O)(=O)C,ambiguous,<,ambiguous
CC1=CC2=C(C(=C(N2C/C(=C/CN)/F)C)CC3=CC=C(C=C3)S(=O)(=O)N(C)C)N=N1,ambiguous,>,ambiguous
CC1=CC2=C(C(=C(N2C/C(=C/CN)/F)C)CC3=CC=C(C=C3)S(=O)(=O)N(C)C)N=N1,ambiguous,<,ambiguous
CC1=C(C2=NC(=NC=C2N1C/C(=C/CN)/F)C)CC3=CC=C(C=C3)S(=O)(=O)C,ambiguous,>,ambiguous
CC1=C(C2=NC(=NC=C2N1C/C(=C/CN)/F)C)CC3=CC=C(C=C3)S(=O)(=O)C,ambiguous,<,ambiguous
CC1=C(C2=NC(=NC=C2N1C/C(=C/CN)/F)C)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,>,ambiguous
CC1=C(C2=NC(=NC=C2N1C/C(=C/CN)/F)C)CC3=CC=C(C=C3)S(=O)(=O)N(C)C,ambiguous,<,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CCC3=CC=C(C=C3)S(=O)(=O)C)C)C/C(=C/CN)/F,ambiguous,>,ambiguous
CC1=NC2=C(C=C1)N(C(=C2CCC3=CC=C(C=C3)S(=O)(=O)C)C)C/C(=C/CN)/F,ambiguous,<,ambiguous
CC(C)C1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CN=C(C=C3)S(=O)(=O)C(C)C,ambiguous,>,ambiguous
CC(C)C1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CN=C(C=C3)S(=O)(=O)C(C)C,ambiguous,<,ambiguous
CC(C)C1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)C(C3=CN=C(C=C3)S(=O)(=O)C)O,ambiguous,>,ambiguous
CC(C)C1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)C(C3=CN=C(C=C3)S(=O)(=O)C)O,ambiguous,<,ambiguous
CCS(=O)(=O)C1=NC=C(C=C1)CC2=C(N(C3=C2N=CC=C3)C/C(=C/CN)/F)C(C)C,ambiguous,>,ambiguous
CCS(=O)(=O)C1=NC=C(C=C1)CC2=C(N(C3=C2N=CC=C3)C/C(=C/CN)/F)C(C)C,ambiguous,<,ambiguous
CC(C)C1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CN=C(C=C3)S(=O)(=O)C4CC4,ambiguous,>,ambiguous
CC(C)C1=C(C2=C(N1C/C(=C/CN)/F)C=CC=N2)CC3=CN=C(C=C3)S(=O)(=O)C4CC4,ambiguous,<,ambiguous
