SMILES,pIC50,pIC50-min,pIC50-max
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(S(C)(=O)=O)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
COc1cc(-c2c(C)n(C/C(F)=C/CN)c3ccc(S(C)(=O)=O)cc23)ccn1,<6.52,6.221848749616356,6.522878745280337
CN(C)S(=O)(=O)c1cccc(-c2c(Cl)n(C/C(F)=C/CN)c3cccnc23)c1,<6.52,6.221848749616356,6.522878745280337
CN(C)S(=O)(=O)c1cccc(-c2c(Cl)n(C/C(F)=C/CN)c3ccc(S(C)(=O)=O)cc23)c1,<6.52,6.221848749616356,6.522878745280337
Cc1cc(-c2c(C)n(C/C(F)=C/CN)c3ccc([N+](=O)[O-])cc23)cc(C)n1,<6.52,6.221848749616356,6.522878745280337
Cc1cc(-c2c(C)n(C/C(F)=C/CN)c3ccc(NS(C)(=O)=O)cc23)cc(C)n1,<6.52,6.221848749616356,6.522878745280337
COCc1ccc2c(n1)c(-c1cccc(S(=O)(=O)N(C)C)c1)c(C)n2C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(NS(C)(=O)=O)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2nc(N(C)C)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(S(=O)(=O)C(C)C)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1ccc2c(n1)c(-c1cccc(S(=O)(=O)N(C)C)c1)c(C)n2C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2ncc(F)cc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2nc(F)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2nc(C(F)(F)F)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2nc(C(C)(F)F)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1ccc2c(n1)c(-c1cccc(S(C)(=O)=O)c1)c(C)n2C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
CCS(=O)(=O)c1cccc(-c2c(C(C)C)n(C/C(F)=C/CN)c3ccc(C)nc23)c1,<6.52,6.221848749616356,6.522878745280337
CCS(=O)(=O)c1cccc(-c2c(C)n(C/C(F)=C/CN)c3ccc(C)nc23)c1,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(C)(=O)=O)c2)c2nc(CF)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(C)(=O)=O)c2)c2nc(C(C)(C)O)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(-c2cccc(S(=O)(=O)C(C)C)c2)c2nc(C(C)(C)O)ccc2n1C/C(F)=C/CN,<6.52,6.221848749616356,6.522878745280337
Cc1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2cc(C(=O)O)ccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
COC(=O)c1ccc2c(c1)c(Cc1ccc(S(=O)(=O)N(C)C)cc1)c(C)n2C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2cc(C(=O)N(C)C)ccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2cc(C(N)=O)ccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
CN(C)C(=O)c1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2ccccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2cc(S(=O)(=O)N(C)C)ccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1c(Cc2cccc(S(=O)(=O)N(C)C)c2)c2cc(S(=O)(=O)N(C)C)ccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2ncccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1ccc2c(n1)c(Cc1ccc(S(=O)(=O)N(C)C)cc1)c(C)n2C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1c(Cc2ccc(S(C)(=O)=O)cc2)c2ncccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1cnc2c(Cc3ccc(S(=O)(=O)N(C)C)cc3)c(C)n(C/C(F)=C/CN)c2c1,<3.52,3.221848749616356,3.5228787452803374
Cc1ccc2c(n1)c(Cc1ccc(S(C)(=O)=O)cc1)c(C)n2C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1ccc2c(n1)c(Cc1ccc(S(C)(=O)=O)nc1)c(C)n2C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1ccc2c(n1)c(Cc1ccc(S(C)(=O)=O)cn1)c(C)n2C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1ccc2c(n1)c(Cc1ccc(S(=O)(=O)N(C)C)cn1)c(C)n2C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1ccc2c(n1)c(Cc1ccc(S(=O)(=O)N(C)C)nc1)c(C)n2C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1ccc2c(n1)c(Cc1cccc(S(C)(=O)=O)c1)c(C)n2C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1ccc2c(n1)c(Cc1cccc(S(=O)(=O)N(C)C)c1)c(C)n2C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1cc2c(nc1O)c(Cc1ccc(S(=O)(=O)N(C)C)cc1)c(C)n2C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1c(Cc2ccc(S(C)(=O)=O)cc2Cl)c2ncccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
C/C=C(\F)Cn1c(C)c(Oc2ccc(S(=O)(=O)N(C)C)cc2)c2ccccc21,<3.52,3.221848749616356,3.5228787452803374
Cc1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2nc(F)ccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2ncc(F)cc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
CC(C)(O)c1c(Cc2ccc(S(C)(=O)=O)cc2)c2ncccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2ccccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1c(Cc2ccc(S(C)(=O)=O)nc2)c2nc(C3CC3)ccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2nc(C(C)(C)O)ccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
CC(O)c1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2ncccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1c(Cc2ccc(S(C)(=O)=O)nc2)c2nc(C(C)(F)F)ccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1c(Cc2ccc(S(C)(=O)=O)nc2)c2nc(C(F)(F)F)ccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
