average,sample_weight,SMILES,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18
7.481486060122112,1.0152416625478935,O=C(O)Cc1ccc(CNc2cccc(-c3c(Cc4ccccc4)cnc4c(C(F)(F)F)cccc34)c2)cc1,-3.9659053550257983,-9.131058580717278,-7.0732991091599065,-9.002264197588813,12.930034152070187,10.673590206239021,0.5052331196277506,-3.103702325680563,0.26929799649958286,3.0507492725341847,1.3909155575728653,-1.067854335782797,1.8202306166496134,-0.3572242977454878,0.34084396105162784,0.7973856216761596,-1.3429261176754639,1.722686320723076,2.371808021681198
6.309803919971486,1.0152416625478935,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,-1.821197056133125,-9.702884901129515,-20.739655468531662,-13.22860123284761,-8.244470933157322,-5.282754046884783,-3.904965169959792,2.3446075197928664,-11.609091698115085,-7.434548273683015,1.2075502757819445,-2.25462306420074,-2.40391559902577,-0.8445171965908607,1.6240231350416596,0.8858942642623377,1.1371353048868444,-0.8524354745808219,-0.7064458823799314
5.950781977329818,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc(CCC)c1OCCCCN1C(=O)NC(C)(c2ccc(OC(C)C)cc2)C1=O,-12.847513602315393,5.18170045266219,0.3722509133472233,2.3972818849621373,-11.91910478869123,8.522010064178856,0.5573332432040734,-2.577765559289573,1.0553209724380115,0.29472591389279773,1.106843009342848,-2.38726147335372,1.9185184281961403,0.520521565669834,0.7759415220900828,-1.8825104197383136,-0.9201388168021178,1.9252809657397216,-0.7661419361027273
5.539102157243452,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1cccc(CCN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c1,-17.841214138954484,4.400850675321098,-0.6122748316376503,-0.3418086345283068,1.2977066095505503,-0.002557521565484658,-2.244621362471477,-0.530825148006042,-0.013972686724746585,4.711204328572019,-6.790939358805837,0.3462148940762211,-5.620409295301783,-1.6525061634222595,0.4763417024054052,-2.651392892618202,1.029015144438806,-0.061376219213594485,-1.4375612457668132
5.503070351926786,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(CCN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c(C)c1,-20.287273945531012,3.8916288067337517,0.43335928389311773,1.4449005663495673,3.2822308006265737,-5.115924332964618,-0.8585040405937527,-0.4600835209867694,-0.5089407586087985,-1.0158329090477203,-0.7387781162615644,-0.05746839720235032,-1.1453729043614014,0.18165123615213077,-0.9155612101135854,-1.2275212229660732,2.5479760118076813,3.7593678696994104,2.0892584198157795
5.910094888560602,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc(CCC)c1OC/C=C/CN1C(=O)NC(C)(c2ccc(OC(C)C)cc2)C1=O,-14.374852759323979,2.981106111704673,-0.9004250073721576,1.3449859619004458,-12.981488070167487,7.043841822660899,-2.3062807357114092,-1.9786842875306434,-2.1346209871948014,1.2188963029288769,-1.4070905047075257,-0.17236710733057886,3.6944741005890704,0.80656604825457,0.1976081697117854,3.558818353420157,-2.348270473843275,2.664417234214795,1.3493030876056782
6.065501548756432,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc(CCC)c1OCC#CCN1C(=O)NC(C)(c2ccc(OC(C)C)cc2)C1=O,-12.783763153185507,4.908285108744635,-0.2970621403037088,2.65116853808674,-10.519757281267793,7.9343832521726245,0.514066535906834,-3.916906318212273,-0.5540198627132084,0.934095573352539,2.7695256905667764,-2.034660152046296,4.950861046184744,-1.2811591275688576,0.8650632460623469,-5.265779453165251,2.395645111703166,-2.697564122060904,1.1907009002378828
5.707743928643524,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1cccc(CN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c1,-17.42328244308616,1.4384255921255447,-1.978746303925957,0.3792441143243838,-3.1033534675105625,4.081671891236494,-4.6555664496047795,1.9365825194567918,-1.8043764846489652,6.093502634634615,-5.465745928711563,3.240766913268443,0.06940782582377396,-2.6746423647099307,-2.055959896931308,5.278450266256756,0.43464519875792046,-3.2749764795489704,-0.20030563001578564
6.3979400086720375,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c(C)c1,-20.260048243272927,3.518116603908157,0.4549835131163467,1.9995357581340358,2.8111862024280847,-4.817615536065082,-0.5856692038591486,0.4994807219430528,-0.0007215548142989784,-1.3304823422006253,0.6877314532109239,-0.45116906930713196,0.966580981381497,0.5599064965723455,-1.6923639600699594,-1.4064946003381567,2.320752892621965,1.0471182684120968,2.5482173310435616
5.427128397799519,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c(OC)c1,-21.519115269014282,3.6176810008976776,1.6409834344783638,1.1473365287400332,2.968415140249073,-2.528806194506364,0.12887503468495262,1.3625610725843211,0.5299948724318966,0.003123634764778783,3.5053192259893398,0.058984810799737476,1.8457188333093502,0.465637238376501,-1.1750043005982143,1.3245063910993344,0.6445767477892332,-4.512971730222854,-3.078784274680436
6.468521082957745,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c(O)c1,-20.352892358446336,4.195155994342728,0.39330228551558327,1.95397249735685,3.0093292128875806,-4.621227830611158,0.5849366857414607,0.47545610068122524,0.6643835265089179,-2.039339966829861,4.261974598286608,-0.4314382005142567,2.862360750708898,-0.24375517800728264,-1.9744314871564714,1.793005734519305,0.08345328590769477,-0.9455330969045062,-0.21827239083750016
6.481486060122112,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(OC(C)C)cn3)C2=O)c(O)c1,-18.645378868834353,4.630485800878452,1.8181119792980671,0.48534418860326306,2.962764242472269,-2.354577810940364,0.858866824680874,2.308117887600515,2.3482080254415343,-3.0422230034332047,4.262685704160746,-0.8013668720589665,3.4897424590744026,-0.22361756686773807,0.7183034473090931,5.090961888731122,-4.15122518471719,-2.6570937755890123,-1.0246029464260968
6.443697499232712,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)cc1,-20.839239911183093,3.4018472139148526,-1.5262935246711409,0.7864720904395367,2.596072440626672,-4.157943357631852,0.5955743000348471,-0.7147867476042898,0.3189277262851594,-1.293369216878847,1.21569751074095,-1.251660140984451,-0.41026594850218895,2.011294377730093,0.21318820153224824,-2.295287789943964,0.29798332312498865,0.6945238084356717,2.1204460223844386
5.853871964321762,1.0152416625478935,CCCc1c(OCCCCN2C(=O)NC(C)(c3ccc(OC)cc3)C2=O)ccc2c(C(F)(F)F)cc(=O)oc12,-6.595243080231891,-2.057467133127982,-2.2923729677616675,0.023398507565247535,-6.886471022639441,5.930033140524043,7.172043854170044,-1.5915860875602503,6.666674645749897,-2.2307431868591907,6.824628584827241,1.842908393057976,-12.62327517183908,2.381664753896429,-3.7852336888978413,2.4419893098575107,-1.033673540090034,0.2728849809312272,-0.11915131758648766
5.742321425130816,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(CN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)cc1,-17.51930803802644,3.2195233442192657,-1.831913511900249,-1.0277274833352676,0.1794742459340375,-1.2174036976341303,-1.2948848008982796,-0.5805376350864349,-0.6250961507000674,5.033147308498518,-5.591000249332201,-1.3102745477702784,-4.884417298830086,-2.0048156455856034,-0.8744056263383377,-2.9234096863107326,0.6799785733080155,-4.070722122452961,-1.979917026564098
5.72584215073632,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(CCN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)cc1,-20.13763048248186,3.703089593739744,-1.4073053880395996,0.6893495305224836,2.669540981549388,-0.29535605473293547,-3.4362944416671026,1.2362879515051686,1.2277335062050228,0.055460467488468314,-3.8552511201773263,0.4699711343606198,-2.790362907236263,3.1351476019911004,4.615954330081135,0.48273423054233755,-2.854434855673934,5.305134430854376,0.5802145863626877
5.779891911959945,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(CCN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c(OC)c1,-21.271258822333543,4.774245928909681,1.4559398640530727,1.436306559370148,2.651314639055081,-1.5072490291486818,-0.3966030243548409,0.47205958561973693,-0.7241551420263981,-0.3857006798286786,0.6890642897682041,1.5444162651862385,0.5729080623923247,-0.8909839032945491,-0.7563255336115194,1.388615814074519,0.9959306373171071,-0.9425438001461699,-1.7229717775410793
5.542118103266008,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(CCN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c(O)c1,-20.594878063402575,4.704257540008929,0.12655977215563094,1.701935831303484,2.2253537888311623,-3.0670192961579463,0.003038343466803958,0.0688742201734727,-0.31998970269296606,-2.073902728551888,2.0226180937506006,-0.09362122199436232,1.1059196828029239,-1.6462429473424054,-0.7183409054352068,1.5122076623011993,0.37832758807458183,2.542691882881872,-0.14805873920436657
5.632644078973981,1.0152416625478935,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(C(O)CN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)cc1,-19.748468025111578,3.531326461465511,-1.3072730891103725,0.4448110208047118,3.2974506745970027,-3.320633922827338,0.08470066821139266,0.10577989618906891,0.7134648162877999,-0.8843092829454378,0.7297772590433653,-1.5201580749425154,-0.774612366701771,1.9228235880721816,3.045257073064183,-4.6372234111722515,-2.52916091959689,0.5090319600958643,0.4882531585085332
