SMILES,MORSE_192,GETAWAY_133,RDF_191,RDF_183,RDF_187,GETAWAY_263,RDF_193,RDF_197,RDF_185,RDF_184,MORSE_193,RDF_189,RDKit2D_VSA_EState1,MORSE_194,RDF_181,RDKit2D_EState_VSA4,MORSE_198,RDKit2D_PEOE_VSA4,FP_RDKit512_436,RDKit2D_EState_VSA9,MORSE_200,AC2D_169,RDKit2D_SlogP_VSA12,GETAWAY_261,FP_RDKit512_416,FP_AtomPair1024_242,FP_RDKit512_243,FP_MACCS_123,FP_TopoTorsion1024_520,FP_RDKit512_38,FP_TopoTorsion1024_988,FP_RDKit512_497,MORSE_40,FP_RDKit512_240,FP_Morgan1024_r2_713,RDKit2D_SlogP_VSA10,AC2D_121,FP_RDKit512_7,RDKit2D_BCUT2D_CHGLO,FP_RDKit512_319,AC3D_48,AC2D_153,MORSE_201,FP_AtomPair1024_970,FP_RDKit512_177,MORSE_38,FP_MorganFeat1024_r2_365,FP_MorganFeat1024_r2_131,FP_TopoTorsion1024_694,AC2D_46,FP_RDKit512_134,AC2D_117,GETAWAY_262,FP_RDKit512_488,FP_RDKit512_288,FP_Morgan1024_r2_389,FP_AtomPair1024_104,Pharm2D_Gobbi_172,FP_RDKit512_400,MORSE_203,FP_AtomPair1024_105,FP_TopoTorsion1024_552,FP_RDKit512_234,MORSE_104,MORSE_134,FP_MACCS_109,FP_RDKit512_453,Pharm2D_Gobbi_20,FP_MACCS_138,GETAWAY_132,GETAWAY_141,MORSE_218,FP_TopoTorsion1024_432,GETAWAY_131,AC3D_49,FP_RDKit512_58,AC3D_28,AC2D_112,AC3D_66,MORSE_8,FP_RDKit512_500,Phys_Max_Bond_Polarity,RDKit2D_PEOE_VSA11,RDKit2D_BCUT2D_MWLOW,AC2D_145,MORSE_187,MORSE_72,FP_RDKit512_457,MORSE_156,FP_AtomPair1024_870,FP_RDKit512_117,MORSE_219,FP_RDKit512_186,FP_AtomPair1024_348,AC3D_67,GETAWAY_259,MORSE_59,AC3D_79,RDKit2D_PEOE_VSA13,GETAWAY_207,AC2D_133,MORSE_44,FP_RDKit512_88,FP_RDKit512_344,AC2D_43,FP_MorganFeat1024_r2_806,RDKit2D_MaxAbsEStateIndex,FP_RDKit512_378,FP_AtomPair1024_464,MORSE_209,MORSE_58,GETAWAY_98,MORSE_43,RDKit2D_VSA_EState10,FP_TopoTorsion1024_761,AC2D_44,GETAWAY_129,FP_AtomPair1024_499,FP_MACCS_85,AC2D_184,FP_RDKit512_124,FP_RDKit512_456,FP_AtomPair1024_940,MORSE_140,RDF_35,FP_RDKit512_426,AC2D_47,FP_TopoTorsion1024_48,FP_RDKit512_217,AC3D_64,MORSE_107,MORSE_60,Pharm2D_Gobbi_59,FP_AtomPair1024_93,FP_Morgan1024_r2_926,FP_AtomPair1024_509,GETAWAY_270,GETAWAY_179,AC3D_68,FP_AtomPair1024_400,Pharm2D_Gobbi_94,FP_RDKit512_52,AC3D_63,RDKit2D_NumSaturatedHeterocycles,Pharm2D_Gobbi_96,FP_TopoTorsion1024_382,FP_RDKit512_354,RDKit2D_FpDensityMorgan1,QM_Charge_Min_Neg,FP_AtomPair1024_592,FP_RDKit512_423,Pharm2D_Gobbi_218,FP_RDKit512_273,FP_RDKit512_226,FP_AtomPair1024_973,MORSE_75,AC3D_47,FP_RDKit512_417,GETAWAY_142,FP_MorganFeat1024_r2_24,AC2D_186,Pharm2D_Gobbi_13,FP_RDKit512_179,FP_AtomPair1024_713,MORSE_28,FP_RDKit512_258,FP_RDKit512_493,FP_AtomPair1024_921,FP_AtomPair1024_740,EState_Mean,USR_ctd_Skew,FP_Morgan1024_r2_695,FP_AtomPair1024_896,FP_MorganFeat1024_r2_349,FP_AtomPair1024_967,FP_RDKit512_508,GETAWAY_220,FP_RDKit512_57,FP_AtomPair1024_645,RDKit2D_NumSaturatedRings,FP_RDKit512_155,AC2D_177,AC2D_41,MORSE_12,MORSE_91,FP_AtomPair1024_869,average,sample_weight
CC(C)OC(=O)C1=CN(C(=O)c2cccc(OCCCN3CCCC3)c2)CC(C)(C)c2c1[nH]c1ccccc21,4461.284,163.861,74.774,178.915,105.385,117.842,39.052,72.14,70.068,35.605,169.266,75.062,11.629537,-36.919,90.853,29.431955,34.244,0.0,1.0,9.473726,-15.836,0.878,0.0,4.341,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.726,1.0,0.0,0.0,0.042,1.0,-2.2942996,1.0,0.484,0.922,2.186,1.0,1.0,5.9,1.0,1.0,0.0,6.124,1.0,0.019,3.556,1.0,1.0,0.0,1.0,0.0,1.0,13.248,0.0,0.0,1.0,-2.72,4.257,1.0,1.0,0.0,1.0,3.628,2.352,-1.148,0.0,3.533,0.413,1.0,0.515,-0.125,4.431,-2.505,0.0,0.80080676,0.0,9.814763,0.829,0.073,-2.251,0.0,0.14,0.0,1.0,0.165,1.0,1.0,4.373,4.07,0.065,0.473,5.90718,0.61,-0.087,-2.167,1.0,0.0,6.096,1.0,13.880136,1.0,1.0,-7.167,0.164,0.208,1.397,0.0,1.0,6.066,4.007,0.0,1.0,0.604,0.0,1.0,1.0,-2.027,8.359,1.0,5.984,1.0,1.0,3.111,1.393,0.212,1.0,1.0,1.0,0.0,0.461,0.033,4.449,1.0,1.0,1.0,2.546,1.0,1.0,0.0,1.0,1.051282,-0.49352422,1.0,0.0,1.0,1.0,1.0,0.0,0.969,0.524,1.0,2.325,0.0,0.763,0.0,0.0,1.0,0.185,1.0,1.0,1.0,0.0,2.1303418,-0.12759148,1.0,1.0,0.0,1.0,1.0,1.244,0.0,1.0,1.0,0.0,1.041,5.924,-2.138,0.025,1.0,5.795066477645856,1.0104377584601565
CC(C)OC(=O)C1=CN(C(=O)c2cccc(OCCCN3CCCCC3)c2)CC(C)(C)c2c1[nH]c1ccccc21,4557.537,178.272,87.828,179.338,61.938,127.259,53.564,87.511,74.456,46.755,175.079,63.88,11.667707,-37.156,91.78,29.431955,34.154,0.0,1.0,9.473726,-13.275,0.882,0.0,4.802,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.395,1.0,0.0,0.0,0.045,1.0,-2.2944856,1.0,0.5,0.926,2.868,1.0,1.0,5.636,1.0,1.0,0.0,6.131,1.0,0.025,3.813,1.0,1.0,0.0,1.0,0.0,1.0,13.441,0.0,0.0,1.0,-2.39,4.236,1.0,1.0,0.0,1.0,1.369,3.051,-1.797,0.0,2.706,0.425,1.0,0.529,-0.122,4.303,-2.199,0.0,0.80080676,0.0,9.814763,0.833,-0.25,-1.963,0.0,0.1,0.0,1.0,-1.384,1.0,1.0,4.273,4.399,-0.248,0.483,5.90718,0.66,-0.081,-2.181,1.0,0.0,6.098,1.0,13.91268,1.0,1.0,-6.892,0.092,0.203,1.476,0.0,1.0,6.068,5.091,0.0,1.0,0.594,0.0,1.0,1.0,-1.955,8.03,1.0,5.988,1.0,1.0,2.989,1.471,0.227,1.0,1.0,1.0,0.0,0.557,0.03,4.357,1.0,1.0,1.0,2.427,1.0,1.0,0.0,1.0,1.025,-0.49352422,1.0,0.0,1.0,1.0,1.0,0.0,1.013,0.527,1.0,2.948,0.0,0.737,0.0,0.0,1.0,0.179,1.0,1.0,1.0,0.0,2.1145833,-0.0088403495,1.0,1.0,0.0,1.0,1.0,1.254,0.0,1.0,1.0,0.0,1.046,5.927,-2.128,-0.241,1.0,5.9503943874050265,1.0104377584601565
CC(C)OC(=O)C1=CN(C(=O)c2cccc(OCCCN3CCOCC3)c2)CC(C)(C)c2c1[nH]c1ccccc21,4798.169,174.842,86.041,185.323,65.965,125.101,100.51,34.119,102.0,56.148,169.996,44.594,17.039846,-26.965,94.414,55.73523,37.105,0.0,1.0,14.210588,-20.334,0.887,0.0,4.747,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-3.092,1.0,0.0,0.0,0.003,1.0,-2.2944877,1.0,0.475,0.929,1.18,1.0,1.0,6.244,1.0,1.0,0.0,6.15,1.0,-0.017,4.19,1.0,1.0,0.0,1.0,0.0,1.0,18.023,0.0,0.0,1.0,-3.085,4.552,1.0,1.0,0.0,1.0,2.022,2.549,-2.715,0.0,3.974,0.405,1.0,0.508,-0.151,4.173,-2.746,0.0,0.80080676,0.0,9.814763,0.841,0.033,-2.418,0.0,0.106,0.0,1.0,0.384,1.0,1.0,4.094,4.198,0.036,0.472,5.90718,0.689,-0.102,-2.678,1.0,0.0,6.104,1.0,13.900846,1.0,1.0,-6.93,-0.211,0.173,1.833,0.0,1.0,6.074,4.947,0.0,1.0,0.652,0.0,1.0,1.0,-2.148,8.804,1.0,5.999,1.0,1.0,2.95,1.828,0.211,1.0,1.0,1.0,0.0,0.47,0.026,4.321,1.0,1.0,1.0,2.407,1.0,1.0,0.0,1.0,1.075,-0.49352422,1.0,0.0,1.0,1.0,1.0,0.0,1.267,0.518,1.0,2.916,0.0,0.747,0.0,0.0,1.0,0.171,1.0,1.0,1.0,0.0,2.1645834,0.21910535,1.0,1.0,0.0,1.0,1.0,1.211,0.0,1.0,1.0,0.0,1.049,5.94,-2.507,-0.009,1.0,6.099086932262331,1.0104377584601565
CC(C)OC(=O)C1=CN(C(=O)c2cccc(OCCCN3CCN(C)CC3)c2)CC(C)(C)c2c1[nH]c1ccccc21,4752.043,166.622,100.686,186.807,87.809,118.757,70.469,59.064,79.691,59.836,157.631,56.855,11.681313,-24.554,95.094,55.61098,35.318,0.0,1.0,9.473726,-15.666,0.886,0.0,4.559,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.634,1.0,0.0,0.0,0.022,1.0,-2.3175454,1.0,0.455,0.924,4.051,1.0,1.0,5.628,1.0,1.0,0.0,6.141,1.0,0.009,4.074,1.0,1.0,0.0,1.0,0.0,1.0,12.652,0.0,0.0,1.0,-2.627,4.188,1.0,1.0,0.0,1.0,2.473,2.505,-3.639,0.0,4.382,0.396,1.0,0.482,-0.157,3.888,-2.396,0.0,0.80080676,0.0,9.814763,0.84,0.084,-2.122,0.0,0.065,0.0,1.0,0.21,1.0,1.0,3.832,4.126,0.082,0.453,5.90718,0.66,-0.098,-2.808,1.0,0.0,6.105,1.0,13.935231,1.0,1.0,-7.778,-0.174,0.18,1.662,0.0,1.0,6.073,5.104,1.0,1.0,0.607,0.0,1.0,1.0,-2.134,8.239,1.0,6.001,1.0,1.0,2.794,1.658,0.149,1.0,1.0,1.0,0.0,0.548,0.029,3.882,1.0,1.0,1.0,2.293,1.0,1.0,0.0,1.0,1.0243902,-0.49352422,1.0,0.0,1.0,1.0,1.0,0.0,1.294,0.489,1.0,2.848,0.0,0.73,0.0,0.0,1.0,0.118,1.0,1.0,1.0,0.0,2.1239836,0.18452446,1.0,1.0,0.0,1.0,1.0,1.236,0.0,1.0,1.0,0.0,1.015,5.937,-2.584,0.025,1.0,5.99012436628784,1.0104377584601565
CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1cc(F)ccc21,5354.138,195.352,60.439,177.493,82.309,128.06,61.626,69.834,83.362,48.66,180.302,65.152,30.915167,-40.889,89.35,50.21853,39.656,0.0,1.0,14.210588,-16.663,0.877,0.0,4.625,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.983,1.0,0.0,4.390415,-0.032,1.0,-2.294129,1.0,0.424,0.917,4.543,1.0,1.0,6.862,1.0,1.0,0.0,6.26,1.0,0.071,4.54,1.0,1.0,0.0,0.0,1.0,1.0,18.509,0.0,0.0,1.0,-2.963,4.79,1.0,1.0,0.0,1.0,5.715,2.652,-1.88,0.0,5.304,0.367,1.0,0.467,-0.133,4.728,-2.656,0.0,0.80080676,0.0,9.814569,0.812,-0.079,-2.343,1.0,0.229,0.0,1.0,-1.182,1.0,1.0,5.079,3.659,-0.085,0.44,5.90718,0.663,-0.031,-2.414,1.0,0.0,6.212,1.0,14.05571,1.0,1.0,-5.932,0.031,0.182,1.965,0.0,1.0,6.034,4.544,0.0,1.0,0.684,0.0,1.0,1.0,-1.894,8.232,1.0,6.213,0.0,1.0,2.761,1.935,0.29,1.0,0.0,1.0,0.0,0.431,0.033,3.595,1.0,1.0,1.0,2.617,1.0,1.0,1.0,1.0,1.097561,-0.49354964,1.0,0.0,1.0,1.0,1.0,1.0,1.164,0.478,1.0,3.217,0.0,0.696,0.0,0.0,0.0,0.267,1.0,1.0,1.0,0.0,2.2987804,0.005807862,1.0,1.0,1.0,1.0,1.0,1.141,0.0,1.0,1.0,0.0,0.932,6.053,-2.241,-0.049,1.0,7.055517327849831,1.0104377584601565
CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1cc(F)ccc21,5249.718,188.676,77.434,180.051,58.813,132.447,45.051,39.538,93.438,39.225,169.753,73.242,30.877314,-30.524,88.961,43.79771,35.438,0.0,1.0,14.210588,-16.901,0.875,0.0,4.707,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.913,1.0,0.0,4.390415,-0.034,1.0,-2.2943301,1.0,0.379,0.914,11.237,1.0,1.0,5.993,1.0,1.0,0.0,6.244,1.0,0.182,4.709,1.0,1.0,0.0,0.0,1.0,1.0,16.305,0.0,0.0,1.0,-2.901,4.208,1.0,1.0,0.0,1.0,1.237,2.767,-4.376,0.0,1.292,0.341,1.0,0.42,-0.136,4.57,-2.612,0.0,0.80080676,0.0,9.814569,0.809,0.14,-2.284,1.0,0.1,0.0,1.0,1.001,1.0,1.0,4.988,4.249,0.161,0.414,5.90718,0.727,0.022,-2.845,1.0,0.0,6.211,1.0,14.044986,1.0,1.0,-9.338,-0.266,0.17,1.624,0.0,1.0,6.048,4.818,0.0,1.0,0.695,0.0,1.0,1.0,-2.122,9.397,1.0,6.229,0.0,1.0,2.884,1.595,0.289,1.0,1.0,1.0,0.0,0.398,0.024,3.438,1.0,1.0,1.0,2.746,1.0,1.0,1.0,1.0,1.1,-0.49226397,1.0,0.0,1.0,1.0,1.0,0.0,1.026,0.448,1.0,3.468,0.0,0.691,0.0,0.0,0.0,0.216,1.0,1.0,1.0,0.0,2.31875,0.039439052,1.0,1.0,1.0,1.0,1.0,1.194,0.0,1.0,1.0,0.0,0.928,6.05,-2.594,0.073,1.0,7.00436480540245,1.0104377584601565
CN1C(=O)c2cc(NC(=O)c3ccc(C(F)(F)F)cc3)ccc2OC[C@@H]2O[C@@H](CC(=O)NC3Cc4ccccc4C3)CC[C@@H]21,9606.298,377.888,142.364,240.909,128.779,229.211,42.84,125.113,81.906,78.174,283.64,47.226,50.91371,-60.957,126.717,37.107113,57.494,13.171246,0.0,9.473726,-34.152,0.68,0.0,8.346,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-3.106,0.0,0.0,18.858631,0.225,0.0,-2.4194148,1.0,0.421,0.711,27.503,1.0,0.0,8.304,0.0,0.0,0.0,6.594,0.0,-0.178,3.272,0.0,0.0,0.0,1.0,1.0,0.0,10.258,0.0,1.0,1.0,-3.021,5.474,1.0,1.0,0.0,0.0,2.28,6.117,-5.641,0.0,9.556,0.456,1.0,0.488,-0.067,5.597,-2.565,0.0,0.6218168,0.0,9.941843,0.561,0.38,-2.208,1.0,0.13,1.0,1.0,5.685,1.0,1.0,3.692,6.569,0.384,0.552,11.81436,0.63,-0.13,-2.411,1.0,1.0,6.612,1.0,13.536767,0.0,1.0,-14.192,-0.449,0.201,1.574,0.0,0.0,6.308,12.883,1.0,1.0,0.77,1.0,1.0,0.0,-2.195,8.75,1.0,6.033,1.0,0.0,3.032,1.579,0.18,1.0,1.0,1.0,0.0,1.081,0.03,6.286,0.0,1.0,1.0,3.439,1.0,1.0,1.0,0.0,0.97727275,-0.48995844,1.0,1.0,1.0,1.0,0.0,0.0,1.063,0.387,0.0,2.138,0.0,0.689,0.0,0.0,1.0,0.19,0.0,0.0,0.0,1.0,2.6193182,0.33085,0.0,1.0,0.0,1.0,1.0,1.195,0.0,0.0,1.0,0.0,0.584,6.565,-2.413,0.246,1.0,5.692503962086787,1.0104377584601565
CN1C(=O)c2cc(NC(=O)c3ccc(C(F)(F)F)cc3)ccc2OC[C@H]2O[C@@H](CC(=O)NC3Cc4ccccc4C3)CC[C@@H]21,9606.298,349.541,158.675,240.592,121.579,210.647,43.69,129.488,65.675,81.157,286.743,65.661,50.91371,-65.406,127.995,37.107113,58.474,13.171246,0.0,9.473726,-35.027,0.68,0.0,6.487,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-3.37,0.0,0.0,18.858631,0.225,0.0,-2.4194148,1.0,0.414,0.711,28.927,1.0,0.0,8.266,0.0,0.0,0.0,6.594,0.0,-0.178,2.853,0.0,0.0,0.0,1.0,1.0,0.0,8.449,0.0,1.0,1.0,-3.277,5.371,1.0,1.0,0.0,0.0,3.067,3.355,-6.485,0.0,11.052,0.449,1.0,0.479,-0.067,5.521,-2.814,0.0,0.6218168,0.0,9.941843,0.561,0.364,-2.453,1.0,0.17,1.0,1.0,6.153,1.0,1.0,3.62,5.312,0.384,0.542,11.81436,0.558,-0.13,-2.256,1.0,1.0,6.612,1.0,13.536767,0.0,1.0,-13.723,-0.412,0.209,1.393,0.0,0.0,6.308,9.381,1.0,1.0,0.77,1.0,1.0,0.0,-2.128,6.512,1.0,6.033,1.0,0.0,2.997,1.408,0.224,1.0,1.0,1.0,0.0,0.851,0.018,6.157,0.0,1.0,1.0,3.394,1.0,1.0,1.0,0.0,0.97727275,-0.48995844,1.0,1.0,1.0,1.0,0.0,0.0,0.999,0.382,0.0,1.527,0.0,0.689,0.0,0.0,1.0,0.234,0.0,0.0,0.0,1.0,2.6193182,0.37270826,0.0,1.0,0.0,1.0,1.0,1.332,0.0,0.0,1.0,0.0,0.584,6.565,-2.289,0.252,1.0,4.451544993495972,0.2519606436888056
CN1C(=O)c2cc(NC(=O)c3ccc(C(F)(F)F)cc3)ccc2OC[C@@H]2O[C@H](CC(=O)NC3Cc4ccccc4C3)CC[C@@H]21,9606.298,366.794,148.259,236.86,74.55,223.329,96.214,64.806,87.234,96.977,252.455,54.183,50.91371,-72.187,127.906,37.107113,48.073,13.171246,0.0,9.473726,-31.03,0.68,0.0,6.781,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-2.908,0.0,0.0,18.858631,0.225,0.0,-2.4194148,1.0,0.416,0.711,29.813,1.0,0.0,7.129,0.0,0.0,0.0,6.594,0.0,-0.178,2.969,0.0,0.0,0.0,1.0,1.0,0.0,19.499,0.0,1.0,1.0,-2.801,4.903,1.0,1.0,0.0,0.0,2.399,4.007,-7.058,0.0,10.935,0.452,1.0,0.482,-0.067,5.457,-2.338,0.0,0.6218168,0.0,9.941843,0.561,0.328,-1.971,1.0,0.191,1.0,1.0,3.898,1.0,1.0,3.599,6.12,0.328,0.547,11.81436,0.557,-0.13,-2.335,1.0,1.0,6.612,1.0,13.536767,0.0,1.0,-12.472,-0.554,0.2,2.215,0.0,0.0,6.308,8.02,1.0,1.0,0.77,1.0,1.0,0.0,-2.181,9.26,1.0,6.033,1.0,0.0,3.028,2.214,0.159,1.0,1.0,1.0,0.0,0.665,0.031,6.215,0.0,1.0,1.0,3.415,1.0,1.0,1.0,0.0,0.97727275,-0.48995844,1.0,1.0,1.0,1.0,0.0,0.0,1.443,0.384,0.0,1.642,0.0,0.689,0.0,0.0,1.0,0.204,0.0,0.0,0.0,1.0,2.6193182,0.23197684,0.0,1.0,0.0,1.0,1.0,1.27,0.0,0.0,1.0,0.0,0.584,6.565,-2.352,0.217,1.0,6.638272163982407,1.0104377584601565
CCOC(=O)C1=CN(C(=O)c2ccc(F)cc2)CCc2c1[nH]c1ccccc21,3640.258,203.077,66.759,169.328,67.848,169.155,18.681,53.851,58.048,36.505,181.799,46.451,18.418201,-31.278,71.001,16.466377,35.181,0.0,1.0,4.736863,-18.723,0.738,0.0,5.51,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.417,1.0,0.0,4.390415,0.065,1.0,-2.1752703,1.0,0.457,0.789,1.841,1.0,1.0,4.755,0.0,1.0,1.0,5.994,1.0,0.365,4.49,1.0,1.0,0.0,0.0,1.0,1.0,11.823,0.0,1.0,1.0,-2.401,3.455,1.0,1.0,0.0,1.0,1.055,4.472,-4.038,0.0,0.471,0.304,1.0,0.503,-0.075,7.829,-2.223,0.0,0.8035559,0.0,10.044113,0.691,0.124,-2.031,0.0,0.141,0.0,1.0,1.378,1.0,1.0,7.238,3.707,0.13,0.358,5.90718,0.581,0.298,-1.837,1.0,0.0,5.923,1.0,13.19369,0.0,1.0,-8.82,-0.255,0.188,1.288,0.0,0.0,5.753,2.798,0.0,1.0,0.731,0.0,1.0,0.0,-1.534,4.514,1.0,5.775,1.0,1.0,4.528,1.272,0.159,1.0,0.0,1.0,0.0,0.494,0.034,5.709,0.0,1.0,1.0,4.21,0.0,1.0,1.0,1.0,1.1428572,-0.4622954,1.0,0.0,0.0,1.0,1.0,0.0,1.012,0.528,1.0,4.941,0.0,0.754,0.0,0.0,0.0,0.156,1.0,1.0,0.0,0.0,2.482143,-0.060857557,1.0,1.0,1.0,1.0,1.0,1.135,0.0,1.0,0.0,0.0,0.86,5.923,-1.727,0.098,0.0,6.221848749616356,1.0104377584601565
CC(C)OC(=O)C1=CN(C(=O)c2ccc(F)cc2)CCc2c1[nH]c1ccccc21,3815.264,206.573,66.284,168.893,81.055,162.075,36.186,53.775,61.105,39.025,186.717,53.457,18.663197,-34.544,76.349,16.466377,36.18,0.0,1.0,4.736863,-18.876,0.795,0.0,5.577,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.406,1.0,0.0,4.390415,0.045,1.0,-2.1792376,1.0,0.514,0.84,0.601,1.0,1.0,4.962,0.0,1.0,1.0,6.051,1.0,0.343,4.837,1.0,1.0,0.0,0.0,1.0,1.0,11.543,0.0,1.0,1.0,-2.39,3.602,0.0,1.0,0.0,0.0,1.224,4.306,-4.504,0.0,2.333,0.334,1.0,0.558,-0.073,7.687,-2.217,0.0,0.8008064,0.0,10.043508,0.737,0.169,-2.028,0.0,0.152,0.0,1.0,2.229,1.0,1.0,7.373,3.53,0.178,0.384,5.90718,0.625,0.257,-1.868,1.0,0.0,5.961,0.0,13.230351,0.0,1.0,-8.078,-0.265,0.171,1.275,0.0,0.0,5.797,2.688,0.0,1.0,0.717,0.0,1.0,0.0,-1.585,4.907,1.0,5.871,1.0,1.0,4.399,1.258,0.204,1.0,0.0,1.0,0.0,0.565,0.039,5.851,0.0,1.0,1.0,4.054,0.0,1.0,1.0,1.0,1.1034483,-0.45927954,1.0,0.0,0.0,1.0,1.0,0.0,0.993,0.56,1.0,5.06,0.0,0.728,0.0,0.0,0.0,0.191,1.0,1.0,0.0,0.0,2.4597702,-0.14879324,1.0,1.0,1.0,1.0,1.0,1.14,0.0,1.0,0.0,0.0,0.873,5.939,-1.763,0.13,0.0,6.301029995663981,1.0104377584601565
CCCOC(=O)C1=CN(C(=O)c2ccc(F)cc2)CCc2c1[nH]c1ccccc21,3727.761,198.792,66.478,171.533,67.964,161.006,24.72,51.481,57.176,36.694,180.98,45.988,18.601078,-30.756,71.966,16.466377,35.041,0.0,1.0,4.736863,-19.157,0.742,0.0,4.913,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.47,1.0,0.0,4.390415,0.069,1.0,-2.175909,1.0,0.507,0.793,1.959,1.0,1.0,4.751,0.0,1.0,1.0,6.015,1.0,0.372,4.108,1.0,1.0,0.0,0.0,1.0,1.0,11.866,0.0,1.0,1.0,-2.453,3.495,1.0,1.0,0.0,1.0,0.89,3.434,-4.017,0.0,0.576,0.389,1.0,0.555,-0.073,7.455,-2.251,0.0,0.8032826,0.0,10.043968,0.696,0.114,-2.036,0.0,0.109,0.0,1.0,1.494,1.0,1.0,6.889,3.457,0.121,0.438,5.90718,0.54,0.304,-1.893,1.0,0.0,5.927,1.0,13.227262,0.0,1.0,-9.059,-0.21,0.177,1.256,0.0,0.0,5.78,3.407,0.0,1.0,0.704,0.0,1.0,0.0,-1.605,4.468,1.0,5.796,1.0,1.0,4.329,1.239,0.102,1.0,0.0,1.0,0.0,0.425,0.03,5.676,0.0,1.0,1.0,3.94,0.0,1.0,1.0,1.0,1.137931,-0.46201226,1.0,0.0,0.0,1.0,1.0,0.0,0.975,0.601,1.0,3.987,0.0,0.751,0.0,0.0,0.0,0.109,1.0,1.0,0.0,0.0,2.4482758,-0.030651724,1.0,1.0,1.0,1.0,1.0,1.151,0.0,1.0,0.0,0.0,0.865,5.925,-1.789,0.086,0.0,6.301029995663981,1.0104377584601565
CCCCOC(=O)C1=CN(C(=O)c2ccc(F)cc2)CCc2c1[nH]c1ccccc21,3816.264,207.479,72.869,164.101,79.812,153.502,21.806,78.012,63.88,44.725,179.065,46.352,18.721546,-32.303,72.744,29.30802,34.076,0.0,1.0,4.736863,-17.504,0.745,0.0,5.122,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.286,1.0,0.0,4.390415,0.072,1.0,-2.1762228,1.0,0.563,0.797,2.969,1.0,1.0,4.775,0.0,1.0,1.0,6.029,1.0,0.351,3.956,1.0,1.0,0.0,0.0,1.0,1.0,12.355,0.0,1.0,1.0,-2.271,3.532,1.0,1.0,0.0,1.0,0.992,3.656,-4.208,0.0,1.21,0.425,1.0,0.607,-0.071,7.026,-2.109,0.0,0.80327195,0.0,10.043868,0.7,0.054,-1.933,0.0,0.139,0.0,1.0,1.024,1.0,1.0,6.575,3.753,0.06,0.477,5.90718,0.545,0.293,-1.978,1.0,0.0,5.937,1.0,13.256479,0.0,1.0,-7.571,-0.193,0.133,1.35,0.0,0.0,5.785,3.039,0.0,1.0,0.681,0.0,1.0,0.0,-1.659,4.939,1.0,5.822,1.0,1.0,4.052,1.335,0.223,1.0,0.0,1.0,0.0,0.593,0.046,5.4,0.0,1.0,1.0,3.71,0.0,1.0,1.0,1.0,1.1333333,-0.46200138,1.0,0.0,1.0,1.0,1.0,0.0,1.059,0.588,1.0,3.549,0.0,0.735,0.0,0.0,0.0,0.194,1.0,1.0,0.0,0.0,2.4166667,-0.1284642,1.0,1.0,1.0,1.0,1.0,1.118,0.0,1.0,0.0,0.0,0.87,5.928,-1.865,0.049,0.0,5.958607314841775,1.0104377584601565
